transition_id,model,county_id,weighted_mae,weighted_observations
2014_2018,T0_calibrated_prior_1000,09,0.031376682087,359001
2014_2018,T0_calibrated_prior_1000,10,0.026943484784,921339
2014_2018,T0_calibrated_prior_1000,12,0.032458370553,6115473
2014_2018,T0_calibrated_prior_1000,13,0.028070001657,1513503
2014_2018,T0_calibrated_prior_1000,14,0.027750172343,5829759
2014_2018,T0_calibrated_prior_1000,17,0.027872447667,1433583
2014_2018,T0_calibrated_prior_1000,18,0.028590780964,1067310
2014_2018,T0_calibrated_prior_1000,19,0.025499419005,1208376
2014_2018,T0_calibrated_prior_1000,20,0.024941001610,1479222
2014_2018,T0_calibrated_prior_1000,21,0.025644537650,1362168
2014_2018,T0_calibrated_prior_1000,22,0.031795114305,1180278
2014_2018,T0_calibrated_prior_1000,23,0.029978776435,654390
2014_2018,T0_calibrated_prior_1000,24,0.034063013551,1353519
2014_2018,T0_calibrated_prior_1000,25,0.030667777385,1298214
2014_2018,T0_raw,01,0.019924709082,8726418
2014_2018,T0_raw,03,0.020260406377,1779867
2014_2018,T0_raw,04,0.014944331512,1463958
2014_2018,T0_raw,05,0.015882966760,2233953
2014_2018,T0_raw,06,0.018110650746,1481373
2014_2018,T0_raw,07,0.017805216103,935028
2014_2018,T0_raw,08,0.016688363821,1328310
2014_2018,T0_raw,09,0.019245682890,359001
2014_2018,T0_raw,10,0.015223743215,921339
2014_2018,T0_raw,12,0.017761675845,6115473
2014_2018,T0_raw,13,0.016972424391,1513503
2014_2018,T0_raw,14,0.017248295705,5829759
2014_2018,T0_raw,17,0.016526625032,1433583
2014_2018,T0_raw,18,0.017833839970,1067310
2014_2018,T0_raw,19,0.016005799481,1208376
2014_2018,T0_raw,20,0.016076332762,1479222
2014_2018,T0_raw,21,0.016526016768,1362168
2014_2018,T0_raw,22,0.019236131100,1180278
2014_2018,T0_raw,23,0.018080785147,654390
2014_2018,T0_raw,24,0.017330259393,1353519
2014_2018,T0_raw,25,0.014904901291,1298214
2014_2018,T0_shrunk_uncalibrated,01,0.027772710233,8726418
2014_2018,T0_shrunk_uncalibrated,03,0.027965577605,1779867
2014_2018,T0_shrunk_uncalibrated,04,0.017706677366,1463958
2014_2018,T0_shrunk_uncalibrated,05,0.020663151572,2233953
2014_2018,T0_shrunk_uncalibrated,06,0.026432368726,1481373
2014_2018,T0_shrunk_uncalibrated,07,0.022824101926,935028
2014_2018,T0_shrunk_uncalibrated,08,0.022038366987,1328310
2014_2018,T0_shrunk_uncalibrated,09,0.027969261008,359001
2014_2018,T0_shrunk_uncalibrated,10,0.021198593890,921339
2014_2018,T0_shrunk_uncalibrated,12,0.025383566626,6115473
2014_2018,T0_shrunk_uncalibrated,13,0.022656004487,1513503
2014_2018,T0_shrunk_uncalibrated,14,0.023777070836,5829759
2014_2018,T0_shrunk_uncalibrated,17,0.022202478045,1433583
2014_2018,T0_shrunk_uncalibrated,18,0.023143514370,1067310
2014_2018,T0_shrunk_uncalibrated,19,0.020138593873,1208376
2014_2018,T0_shrunk_uncalibrated,20,0.021379059716,1479222
2014_2018,T0_shrunk_uncalibrated,21,0.020903136594,1362168
2014_2018,T0_shrunk_uncalibrated,22,0.024121136807,1180278
2014_2018,T0_shrunk_uncalibrated,23,0.025440290173,654390
2014_2018,T0_shrunk_uncalibrated,24,0.024499458153,1353519
2014_2018,T0_shrunk_uncalibrated,25,0.020100046641,1298214
2018_2022,B2_poll_state,01,0.023234126606,8639667
2018_2022,B2_poll_state,03,0.021625322529,1306485
2018_2022,B2_poll_state,04,0.020066053509,962316
2018_2022,B2_poll_state,05,0.020622527534,1462167
2018_2022,B2_poll_state,06,0.018561914536,1388394
2018_2022,B2_poll_state,07,0.019095937587,625284
2018_2022,B2_poll_state,08,0.020384105681,1222731
2018_2022,B2_poll_state,09,0.020362535100,336528
2018_2022,B2_poll_state,10,0.018552965361,710919
2018_2022,B2_poll_state,12,0.020449090816,5102766
2018_2022,B2_poll_state,13,0.019039612629,775053
2018_2022,B2_poll_state,14,0.019098364358,5461776
2018_2022,B2_poll_state,17,0.022501594518,1393164
2018_2022,B2_poll_state,18,0.022484616467,1056843
2018_2022,B2_poll_state,19,0.019772431393,1444428
2018_2022,B2_poll_state,20,0.022344102496,1352628
2018_2022,B2_poll_state,21,0.020269423787,1392777
2018_2022,B2_poll_state,22,0.025566153784,849609
2018_2022,B2_poll_state,23,0.024976406409,622431
2018_2022,B2_poll_state,24,0.023120844299,859455
2018_2022,B2_poll_state,25,0.023663249764,851994
2018_2022,T0_calibrated,01,0.025511454671,8639667
2018_2022,T0_calibrated,03,0.025961056585,1306485
2018_2022,T0_calibrated,04,0.020054356931,962316
2018_2022,T0_calibrated,05,0.021815094898,1462167
2018_2022,T0_calibrated,06,0.023477889117,1388394
2018_2022,T0_calibrated,07,0.022624557248,625284
2018_2022,T0_calibrated,08,0.022886648779,1222731
2018_2022,T0_calibrated,09,0.018993007673,336528
2018_2022,T0_calibrated,10,0.022202330782,710919
2018_2022,T0_calibrated,12,0.026603558791,5102766
2018_2022,T0_calibrated,13,0.022566867306,775053
2018_2022,T0_calibrated,14,0.021906941012,5461776
2018_2022,T0_calibrated,17,0.022214990540,1393164
2018_2022,T0_calibrated,18,0.023767664677,1056843
2018_2022,T0_calibrated,19,0.019894376966,1444428
2018_2022,T0_calibrated,20,0.024329296529,1352628
2018_2022,T0_calibrated,21,0.020768701497,1392777
2018_2022,T0_calibrated,22,0.023086620598,849609
2018_2022,T0_calibrated,23,0.021753840228,622431
2018_2022,T0_calibrated,24,0.019669605888,859455
2018_2022,T0_calibrated,25,0.020820770437,851994
2018_2022,T0_calibrated_nonparty_poll,01,0.022708693194,8639667
2018_2022,T0_calibrated_nonparty_poll,03,0.023487008758,1306485
2018_2022,T0_calibrated_nonparty_poll,04,0.018753473621,962316
2018_2022,T0_calibrated_nonparty_poll,05,0.020480717334,1462167
2018_2022,T0_calibrated_nonparty_poll,06,0.020840453534,1388394
2018_2022,T0_calibrated_nonparty_poll,07,0.020266478162,625284
2018_2022,T0_calibrated_nonparty_poll,08,0.020872915333,1222731
2018_2022,T0_calibrated_nonparty_poll,09,0.017704742060,336528
2018_2022,T0_calibrated_nonparty_poll,10,0.019554287222,710919
2018_2022,T0_calibrated_nonparty_poll,12,0.022985836957,5102766
2018_2022,T0_calibrated_nonparty_poll,13,0.020029279110,775053
2018_2022,T0_calibrated_nonparty_poll,14,0.020043842113,5461776
2018_2022,T0_calibrated_nonparty_poll,17,0.020857792254,1393164
2018_2022,T0_calibrated_nonparty_poll,18,0.022003459971,1056843
2018_2022,T0_calibrated_nonparty_poll,19,0.018339217890,1444428
2018_2022,T0_calibrated_nonparty_poll,20,0.022765008161,1352628
2018_2022,T0_calibrated_nonparty_poll,21,0.019319725290,1392777
2018_2022,T0_calibrated_nonparty_poll,22,0.022084914668,849609
2018_2022,T0_calibrated_nonparty_poll,23,0.021078102872,622431
2018_2022,T0_calibrated_nonparty_poll,24,0.018887637353,859455
2018_2022,T0_calibrated_nonparty_poll,25,0.019991995132,851994
2018_2022,T0_calibrated_prior_0,01,0.021207462301,8639667
2018_2022,T0_calibrated_prior_0,03,0.022397708751,1306485
2018_2022,T0_calibrated_prior_0,04,0.018261560837,962316
2018_2022,T0_calibrated_prior_0,05,0.019985663610,1462167
2018_2022,T0_calibrated_prior_0,06,0.019653947524,1388394
2018_2022,T0_calibrated_prior_0,07,0.019414540317,625284
2018_2022,T0_calibrated_prior_0,08,0.020135570405,1222731
2018_2022,T0_calibrated_prior_0,09,0.017268792082,336528
2018_2022,T0_calibrated_prior_0,10,0.018535888607,710919
2018_2022,T0_calibrated_prior_0,12,0.021256912037,5102766
2018_2022,T0_calibrated_prior_0,13,0.018340732481,775053
2018_2022,T0_calibrated_prior_0,14,0.019224953834,5461776
