wave_id,matrix_stage,previous_party,current_party,probability
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,S,KD,0.008838450923
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,S,SD,0.103631840679
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,S,OTHER,0.014253013376
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,V,0.080851930830
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,S,0.232509434263
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,MP,0.310782912123
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,C,0.100165573272
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,L,0.037409079526
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,M,0.115189941035
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,KD,0.012499626903
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,SD,0.074781773589
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,MP,OTHER,0.035809728458
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,V,0.022812878262
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,S,0.100027789866
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,MP,0.015191902686
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,C,0.563509115824
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,L,0.039704655005
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,M,0.146844773364
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,KD,0.013912965264
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,SD,0.081658964117
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,C,OTHER,0.016336955613
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,V,0.018260799959
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,S,0.124465339019
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,MP,0.021817735134
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,C,0.100302703149
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,L,0.392590303145
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,M,0.216897601869
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,KD,0.028030816772
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,SD,0.067693781408
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,L,OTHER,0.029940919544
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,V,0.019716446009
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,S,0.092114083999
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,MP,0.016816126157
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,C,0.070939322752
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,L,0.033161850735
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,M,0.609973153560
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,KD,0.012779734941
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,SD,0.130460454956
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,M,OTHER,0.014038826892
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,V,0.015102766604
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,S,0.081515804045
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,MP,0.026052408371
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,C,0.127936534107
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,L,0.033397617102
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,M,0.184914397881
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,KD,0.391855519847
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,SD,0.120844292913
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,KD,OTHER,0.018380659131
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,V,0.019842299310
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,S,0.067599794879
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,MP,0.010298101880
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,C,0.019333889265
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,L,0.011172777135
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,M,0.091600245091
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,KD,0.009483017150
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,SD,0.754447788453
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,SD,OTHER,0.016222086838
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,V,0.241071517793
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,S,0.187746903962
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,MP,0.074266408221
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,C,0.063843246592
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,L,0.009033347246
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,M,0.071379810472
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,KD,0.011137893165
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,SD,0.064580995890
scb_2018M05_original,CALIBRATED_NONPARTY_POLL,OTHER,OTHER,0.276939876660
scb_2022M05,NORMALIZED_RAW,V,V,0.723145071982
scb_2022M05,NORMALIZED_RAW,V,S,0.209302325581
scb_2022M05,NORMALIZED_RAW,V,MP,0.024363233666
scb_2022M05,NORMALIZED_RAW,V,C,0.000000000000
scb_2022M05,NORMALIZED_RAW,V,L,0.000000000000
scb_2022M05,NORMALIZED_RAW,V,M,0.019035961998
scb_2022M05,NORMALIZED_RAW,V,KD,0.004647277107
scb_2022M05,NORMALIZED_RAW,V,SD,0.017718715393
scb_2022M05,NORMALIZED_RAW,V,OTHER,0.001787414272
scb_2022M05,NORMALIZED_RAW,S,V,0.034762456547
scb_2022M05,NORMALIZED_RAW,S,S,0.870220162225
scb_2022M05,NORMALIZED_RAW,S,MP,0.011587485516
scb_2022M05,NORMALIZED_RAW,S,C,0.013904982619
scb_2022M05,NORMALIZED_RAW,S,L,0.004634994206
scb_2022M05,NORMALIZED_RAW,S,M,0.027809965238
scb_2022M05,NORMALIZED_RAW,S,KD,0.008111239861
scb_2022M05,NORMALIZED_RAW,S,SD,0.024333719583
scb_2022M05,NORMALIZED_RAW,S,OTHER,0.004634994206
scb_2022M05,NORMALIZED_RAW,MP,V,0.077966101695
scb_2022M05,NORMALIZED_RAW,MP,S,0.363841807910
scb_2022M05,NORMALIZED_RAW,MP,MP,0.419209039548
scb_2022M05,NORMALIZED_RAW,MP,C,0.041807909605
scb_2022M05,NORMALIZED_RAW,MP,L,0.025988700565
scb_2022M05,NORMALIZED_RAW,MP,M,0.049717514124
scb_2022M05,NORMALIZED_RAW,MP,KD,0.000000000000
scb_2022M05,NORMALIZED_RAW,MP,SD,0.019209039548
scb_2022M05,NORMALIZED_RAW,MP,OTHER,0.002259887006
scb_2022M05,NORMALIZED_RAW,C,V,0.008881045231
scb_2022M05,NORMALIZED_RAW,C,S,0.242350061200
scb_2022M05,NORMALIZED_RAW,C,MP,0.003757365290
scb_2022M05,NORMALIZED_RAW,C,C,0.566707466340
scb_2022M05,NORMALIZED_RAW,C,L,0.039167686659
scb_2022M05,NORMALIZED_RAW,C,M,0.096695226438
scb_2022M05,NORMALIZED_RAW,C,KD,0.020807833537
scb_2022M05,NORMALIZED_RAW,C,SD,0.019356124221
scb_2022M05,NORMALIZED_RAW,C,OTHER,0.002277191085
scb_2022M05,NORMALIZED_RAW,L,V,0.000000000000
scb_2022M05,NORMALIZED_RAW,L,S,0.213859020311
scb_2022M05,NORMALIZED_RAW,L,MP,0.025089605735
scb_2022M05,NORMALIZED_RAW,L,C,0.124253285544
scb_2022M05,NORMALIZED_RAW,L,L,0.359617682198
scb_2022M05,NORMALIZED_RAW,L,M,0.231780167264
scb_2022M05,NORMALIZED_RAW,L,KD,0.027479091995
scb_2022M05,NORMALIZED_RAW,L,SD,0.017921146953
scb_2022M05,NORMALIZED_RAW,L,OTHER,0.000000000000
scb_2022M05,NORMALIZED_RAW,M,V,0.006089521166
scb_2022M05,NORMALIZED_RAW,M,S,0.072727272727
scb_2022M05,NORMALIZED_RAW,M,MP,0.002576335878
scb_2022M05,NORMALIZED_RAW,M,C,0.020454545455
scb_2022M05,NORMALIZED_RAW,M,L,0.018181818182
scb_2022M05,NORMALIZED_RAW,M,M,0.736363636364
scb_2022M05,NORMALIZED_RAW,M,KD,0.059090909091
scb_2022M05,NORMALIZED_RAW,M,SD,0.082954545455
scb_2022M05,NORMALIZED_RAW,M,OTHER,0.001561415684
scb_2022M05,NORMALIZED_RAW,KD,V,0.008517608518
scb_2022M05,NORMALIZED_RAW,KD,S,0.073939393939
scb_2022M05,NORMALIZED_RAW,KD,MP,0.003603603604
scb_2022M05,NORMALIZED_RAW,KD,C,0.049696969697
scb_2022M05,NORMALIZED_RAW,KD,L,0.016969696970
scb_2022M05,NORMALIZED_RAW,KD,M,0.220606060606
scb_2022M05,NORMALIZED_RAW,KD,KD,0.546666666667
scb_2022M05,NORMALIZED_RAW,KD,SD,0.060606060606
scb_2022M05,NORMALIZED_RAW,KD,OTHER,0.019393939394
scb_2022M05,NORMALIZED_RAW,SD,V,0.006097203494
scb_2022M05,NORMALIZED_RAW,SD,S,0.036876355748
scb_2022M05,NORMALIZED_RAW,SD,MP,0.002579586094
scb_2022M05,NORMALIZED_RAW,SD,C,0.000000000000
scb_2022M05,NORMALIZED_RAW,SD,L,0.000000000000
scb_2022M05,NORMALIZED_RAW,SD,M,0.090021691974
scb_2022M05,NORMALIZED_RAW,SD,KD,0.034707158351
scb_2022M05,NORMALIZED_RAW,SD,SD,0.808026030369
scb_2022M05,NORMALIZED_RAW,SD,OTHER,0.021691973970
scb_2022M05,NORMALIZED_RAW,OTHER,V,0.221957040573
scb_2022M05,NORMALIZED_RAW,OTHER,S,0.083532219570
scb_2022M05,NORMALIZED_RAW,OTHER,MP,0.018259286457
scb_2022M05,NORMALIZED_RAW,OTHER,C,0.000000000000
scb_2022M05,NORMALIZED_RAW,OTHER,L,0.000000000000
scb_2022M05,NORMALIZED_RAW,OTHER,M,0.117855394407
scb_2022M05,NORMALIZED_RAW,OTHER,KD,0.028772208963
scb_2022M05,NORMALIZED_RAW,OTHER,SD,0.094062990841
scb_2022M05,NORMALIZED_RAW,OTHER,OTHER,0.435560859189
scb_2022M05,SHRUNK_200,V,V,0.474054310599
scb_2022M05,SHRUNK_200,V,S,0.257062045434
scb_2022M05,SHRUNK_200,V,MP,0.027697892482
scb_2022M05,SHRUNK_200,V,C,0.025868725869
scb_2022M05,SHRUNK_200,V,L,0.013127413127
scb_2022M05,SHRUNK_200,V,M,0.093925551960
scb_2022M05,SHRUNK_200,V,KD,0.022930181699
scb_2022M05,SHRUNK_200,V,SD,0.076514578176
scb_2022M05,SHRUNK_200,V,OTHER,0.008819300654
scb_2022M05,SHRUNK_200,S,V,0.041230301491
scb_2022M05,SHRUNK_200,S,S,0.789858133470
scb_2022M05,SHRUNK_200,S,MP,0.014790554249
scb_2022M05,SHRUNK_200,S,C,0.021847393596
scb_2022M05,SHRUNK_200,S,L,0.009027665230
scb_2022M05,SHRUNK_200,S,M,0.055512289061
scb_2022M05,SHRUNK_200,S,KD,0.014676499418
scb_2022M05,SHRUNK_200,S,SD,0.046123739092
scb_2022M05,SHRUNK_200,S,OTHER,0.006933424392
scb_2022M05,SHRUNK_200,MP,V,0.077983757062
scb_2022M05,SHRUNK_200,MP,S,0.347778366290
scb_2022M05,SHRUNK_200,MP,MP,0.218058498117
scb_2022M05,SHRUNK_200,MP,C,0.054928790019
scb_2022M05,SHRUNK_200,MP,L,0.030161252354
scb_2022M05,SHRUNK_200,MP,M,0.134760475518
scb_2022M05,SHRUNK_200,MP,KD,0.027083333333
scb_2022M05,SHRUNK_200,MP,SD,0.097745998117
scb_2022M05,SHRUNK_200,MP,OTHER,0.011499529190
scb_2022M05,SHRUNK_200,C,V,0.036473442344
scb_2022M05,SHRUNK_200,C,S,0.278537661519
scb_2022M05,SHRUNK_200,C,MP,0.015431071761
scb_2022M05,SHRUNK_200,C,C,0.367223447841
scb_2022M05,SHRUNK_200,C,L,0.037104737893
scb_2022M05,SHRUNK_200,C,M,0.143124277760
scb_2022M05,SHRUNK_200,C,KD,0.033259796197
scb_2022M05,SHRUNK_200,C,SD,0.079493399981
scb_2022M05,SHRUNK_200,C,OTHER,0.009352164704
scb_2022M05,SHRUNK_200,L,V,0.033693304536
scb_2022M05,SHRUNK_200,L,S,0.265323806354
scb_2022M05,SHRUNK_200,L,MP,0.028506622696
scb_2022M05,SHRUNK_200,L,C,0.099521844704
scb_2022M05,SHRUNK_200,L,L,0.218962095936
scb_2022M05,SHRUNK_200,L,M,0.223667783997
scb_2022M05,SHRUNK_200,L,KD,0.038071276878
scb_2022M05,SHRUNK_200,L,SD,0.083613956045
scb_2022M05,SHRUNK_200,L,OTHER,0.008639308855
scb_2022M05,SHRUNK_200,M,V,0.020457249205
scb_2022M05,SHRUNK_200,M,S,0.124729815639
scb_2022M05,SHRUNK_200,M,MP,0.008654990048
scb_2022M05,SHRUNK_200,M,C,0.029754336573
scb_2022M05,SHRUNK_200,M,L,0.021342294070
scb_2022M05,SHRUNK_200,M,M,0.631795477250
scb_2022M05,SHRUNK_200,M,KD,0.057674144038
scb_2022M05,SHRUNK_200,M,SD,0.100346244664
scb_2022M05,SHRUNK_200,M,OTHER,0.005245448514
scb_2022M05,SHRUNK_200,KD,V,0.041683427841
scb_2022M05,SHRUNK_200,KD,S,0.197596007811
scb_2022M05,SHRUNK_200,KD,MP,0.017635296394
scb_2022M05,SHRUNK_200,KD,C,0.057956172706
scb_2022M05,SHRUNK_200,KD,L,0.025098719896
scb_2022M05,SHRUNK_200,KD,M,0.216975482751
scb_2022M05,SHRUNK_200,KD,KD,0.310548926014
scb_2022M05,SHRUNK_200,KD,SD,0.112822738121
scb_2022M05,SHRUNK_200,KD,OTHER,0.019683228466
scb_2022M05,SHRUNK_200,SD,V,0.026938593786
scb_2022M05,SHRUNK_200,SD,S,0.122709296111
scb_2022M05,SHRUNK_200,SD,MP,0.011397097371
scb_2022M05,SHRUNK_200,SD,C,0.019420289855
scb_2022M05,SHRUNK_200,SD,L,0.009855072464
scb_2022M05,SHRUNK_200,SD,M,0.125667578358
scb_2022M05,SHRUNK_200,SD,KD,0.039719576221
scb_2022M05,SHRUNK_200,SD,SD,0.623090949102
scb_2022M05,SHRUNK_200,SD,OTHER,0.021201546732
scb_2022M05,SHRUNK_200,OTHER,V,0.107250235336
scb_2022M05,SHRUNK_200,OTHER,S,0.282311327482
scb_2022M05,SHRUNK_200,OTHER,MP,0.030004874938
scb_2022M05,SHRUNK_200,OTHER,C,0.053386454183
scb_2022M05,SHRUNK_200,OTHER,L,0.027091633466
scb_2022M05,SHRUNK_200,OTHER,M,0.193667829142
scb_2022M05,SHRUNK_200,OTHER,KD,0.047280408993
scb_2022M05,SHRUNK_200,OTHER,SD,0.154570567860
scb_2022M05,SHRUNK_200,OTHER,OTHER,0.104436668600
scb_2022M05,CALIBRATED_200,V,V,0.506231117500
scb_2022M05,CALIBRATED_200,V,S,0.218702598451
scb_2022M05,CALIBRATED_200,V,MP,0.036940474543
scb_2022M05,CALIBRATED_200,V,C,0.027332475534
scb_2022M05,CALIBRATED_200,V,L,0.015479456934
scb_2022M05,CALIBRATED_200,V,M,0.087383889978
scb_2022M05,CALIBRATED_200,V,KD,0.022464190502
scb_2022M05,CALIBRATED_200,V,SD,0.071419182463
scb_2022M05,CALIBRATED_200,V,OTHER,0.014046614097
scb_2022M05,CALIBRATED_200,S,V,0.049493043276
scb_2022M05,CALIBRATED_200,S,S,0.755391319482
scb_2022M05,CALIBRATED_200,S,MP,0.022174156324
scb_2022M05,CALIBRATED_200,S,C,0.025948393389
scb_2022M05,CALIBRATED_200,S,L,0.011966273486
scb_2022M05,CALIBRATED_200,S,M,0.058055539468
scb_2022M05,CALIBRATED_200,S,KD,0.016162653784
scb_2022M05,CALIBRATED_200,S,SD,0.048395179398
scb_2022M05,CALIBRATED_200,S,OTHER,0.012413441394
scb_2022M05,CALIBRATED_200,MP,V,0.081242334154
scb_2022M05,CALIBRATED_200,MP,S,0.288652981583
scb_2022M05,CALIBRATED_200,MP,MP,0.283717590091
scb_2022M05,CALIBRATED_200,MP,C,0.056618904550
scb_2022M05,CALIBRATED_200,MP,L,0.034696321891
scb_2022M05,CALIBRATED_200,MP,M,0.122311601691
scb_2022M05,CALIBRATED_200,MP,KD,0.025884685514
scb_2022M05,CALIBRATED_200,MP,SD,0.089007616735
scb_2022M05,CALIBRATED_200,MP,OTHER,0.017867963791
scb_2022M05,CALIBRATED_200,C,V,0.039618942919
scb_2022M05,CALIBRATED_200,C,S,0.241048982215
scb_2022M05,CALIBRATED_200,C,MP,0.020934241447
scb_2022M05,CALIBRATED_200,C,C,0.394675098565
scb_2022M05,CALIBRATED_200,C,L,0.044505258533
scb_2022M05,CALIBRATED_200,C,M,0.135446042092
scb_2022M05,CALIBRATED_200,C,KD,0.033144254407
scb_2022M05,CALIBRATED_200,C,SD,0.075475700322
scb_2022M05,CALIBRATED_200,C,OTHER,0.015151479502
scb_2022M05,CALIBRATED_200,L,V,0.035970520393
scb_2022M05,CALIBRATED_200,L,S,0.225670390023
scb_2022M05,CALIBRATED_200,L,MP,0.038008776414
scb_2022M05,CALIBRATED_200,L,C,0.105124688768
scb_2022M05,CALIBRATED_200,L,L,0.258123701997
scb_2022M05,CALIBRATED_200,L,M,0.208033573470
scb_2022M05,CALIBRATED_200,L,KD,0.037287485415
scb_2022M05,CALIBRATED_200,L,SD,0.078024650904
scb_2022M05,CALIBRATED_200,L,OTHER,0.013756212616
scb_2022M05,CALIBRATED_200,M,V,0.023180453403
scb_2022M05,CALIBRATED_200,M,S,0.112600473813
scb_2022M05,CALIBRATED_200,M,MP,0.012248312868
scb_2022M05,CALIBRATED_200,M,C,0.033358625991
scb_2022M05,CALIBRATED_200,M,L,0.026703711070
scb_2022M05,CALIBRATED_200,M,M,0.623703360513
scb_2022M05,CALIBRATED_200,M,KD,0.059954031044
scb_2022M05,CALIBRATED_200,M,SD,0.099386126312
scb_2022M05,CALIBRATED_200,M,OTHER,0.008864904985
scb_2022M05,CALIBRATED_200,KD,V,0.045901943787
scb_2022M05,CALIBRATED_200,KD,S,0.173356872583
scb_2022M05,CALIBRATED_200,KD,MP,0.024254114404
scb_2022M05,CALIBRATED_200,KD,C,0.063146682732
scb_2022M05,CALIBRATED_200,KD,L,0.030519334035
scb_2022M05,CALIBRATED_200,KD,M,0.208163793990
scb_2022M05,CALIBRATED_200,KD,KD,0.313733014497
scb_2022M05,CALIBRATED_200,KD,SD,0.108596101604
scb_2022M05,CALIBRATED_200,KD,OTHER,0.032328142367
scb_2022M05,CALIBRATED_200,SD,V,0.030227099094
scb_2022M05,CALIBRATED_200,SD,S,0.109696876081
scb_2022M05,CALIBRATED_200,SD,MP,0.015971687886
scb_2022M05,CALIBRATED_200,SD,C,0.021560580418
scb_2022M05,CALIBRATED_200,SD,L,0.012210605499
scb_2022M05,CALIBRATED_200,SD,M,0.122849014003
scb_2022M05,CALIBRATED_200,SD,KD,0.040887324641
scb_2022M05,CALIBRATED_200,SD,SD,0.611114994734
scb_2022M05,CALIBRATED_200,SD,OTHER,0.035481817645
scb_2022M05,CALIBRATED_200,OTHER,V,0.112262456982
scb_2022M05,CALIBRATED_200,OTHER,S,0.235428936165
scb_2022M05,CALIBRATED_200,OTHER,MP,0.039225014959
scb_2022M05,CALIBRATED_200,OTHER,C,0.055290505198
scb_2022M05,CALIBRATED_200,OTHER,L,0.031313189799
scb_2022M05,CALIBRATED_200,OTHER,M,0.176612181247
scb_2022M05,CALIBRATED_200,OTHER,KD,0.045402529980
scb_2022M05,CALIBRATED_200,OTHER,SD,0.141420718862
scb_2022M05,CALIBRATED_200,OTHER,OTHER,0.163044466808
scb_2022M05,CALIBRATED_0,V,V,0.725779121134
scb_2022M05,CALIBRATED_0,V,S,0.200944068437
scb_2022M05,CALIBRATED_0,V,MP,0.032065396568
scb_2022M05,CALIBRATED_0,V,C,0.000000000001
scb_2022M05,CALIBRATED_0,V,L,0.000000000001
scb_2022M05,CALIBRATED_0,V,M,0.018577122599
scb_2022M05,CALIBRATED_0,V,KD,0.003793893704
scb_2022M05,CALIBRATED_0,V,SD,0.016100428113
scb_2022M05,CALIBRATED_0,V,OTHER,0.002739969443
scb_2022M05,CALIBRATED_0,S,V,0.036081323136
scb_2022M05,CALIBRATED_0,S,S,0.864018885079
scb_2022M05,CALIBRATED_0,S,MP,0.015771893863
scb_2022M05,CALIBRATED_0,S,C,0.013575063281
scb_2022M05,CALIBRATED_0,S,L,0.005422964310
scb_2022M05,CALIBRATED_0,S,M,0.028067066312
scb_2022M05,CALIBRATED_0,S,KD,0.006848047915
scb_2022M05,CALIBRATED_0,S,SD,0.022866866035
scb_2022M05,CALIBRATED_0,S,OTHER,0.007347890070
scb_2022M05,CALIBRATED_0,MP,V,0.070015752345
scb_2022M05,CALIBRATED_0,MP,S,0.312553695677
scb_2022M05,CALIBRATED_0,MP,MP,0.493677374932
scb_2022M05,CALIBRATED_0,MP,C,0.035314072919
scb_2022M05,CALIBRATED_0,MP,L,0.026308134866
scb_2022M05,CALIBRATED_0,MP,M,0.043413412437
scb_2022M05,CALIBRATED_0,MP,KD,0.000000000001
scb_2022M05,CALIBRATED_0,MP,SD,0.015617867815
scb_2022M05,CALIBRATED_0,MP,OTHER,0.003099689009
scb_2022M05,CALIBRATED_0,C,V,0.009301712591
scb_2022M05,CALIBRATED_0,C,S,0.242808600502
scb_2022M05,CALIBRATED_0,C,MP,0.005160655859
scb_2022M05,CALIBRATED_0,C,C,0.558286575759
scb_2022M05,CALIBRATED_0,C,L,0.046242607054
scb_2022M05,CALIBRATED_0,C,M,0.098475557407
scb_2022M05,CALIBRATED_0,C,KD,0.017726918548
scb_2022M05,CALIBRATED_0,C,SD,0.018354535038
scb_2022M05,CALIBRATED_0,C,OTHER,0.003642837242
scb_2022M05,CALIBRATED_0,L,V,0.000000000001
scb_2022M05,CALIBRATED_0,L,S,0.199843269096
scb_2022M05,CALIBRATED_0,L,MP,0.032140774435
scb_2022M05,CALIBRATED_0,L,C,0.114168725354
scb_2022M05,CALIBRATED_0,L,L,0.396001149724
scb_2022M05,CALIBRATED_0,L,M,0.220161160250
scb_2022M05,CALIBRATED_0,L,KD,0.021834828380
scb_2022M05,CALIBRATED_0,L,SD,0.015850092758
scb_2022M05,CALIBRATED_0,L,OTHER,0.000000000001
scb_2022M05,CALIBRATED_0,M,V,0.006341052396
scb_2022M05,CALIBRATED_0,M,S,0.072443195154
scb_2022M05,CALIBRATED_0,M,MP,0.003518060667
scb_2022M05,CALIBRATED_0,M,C,0.020033989723
scb_2022M05,CALIBRATED_0,M,L,0.021341800820
scb_2022M05,CALIBRATED_0,M,M,0.745581476537
scb_2022M05,CALIBRATED_0,M,KD,0.050050269332
scb_2022M05,CALIBRATED_0,M,SD,0.078206803880
scb_2022M05,CALIBRATED_0,M,OTHER,0.002483351490
scb_2022M05,CALIBRATED_0,KD,V,0.009532778759
scb_2022M05,CALIBRATED_0,KD,S,0.079158913123
scb_2022M05,CALIBRATED_0,KD,MP,0.005288853002
scb_2022M05,CALIBRATED_0,KD,C,0.052315594263
scb_2022M05,CALIBRATED_0,KD,L,0.021408758346
scb_2022M05,CALIBRATED_0,KD,M,0.240073296822
scb_2022M05,CALIBRATED_0,KD,KD,0.497659136589
scb_2022M05,CALIBRATED_0,KD,SD,0.061410699826
scb_2022M05,CALIBRATED_0,KD,OTHER,0.033151969270
scb_2022M05,CALIBRATED_0,SD,V,0.006590051667
scb_2022M05,CALIBRATED_0,SD,S,0.038126612751
scb_2022M05,CALIBRATED_0,SD,MP,0.003656207222
scb_2022M05,CALIBRATED_0,SD,C,0.000000000001
scb_2022M05,CALIBRATED_0,SD,L,0.000000000001
scb_2022M05,CALIBRATED_0,SD,M,0.094608439601
scb_2022M05,CALIBRATED_0,SD,KD,0.030512987909
scb_2022M05,CALIBRATED_0,SD,SD,0.790696167387
scb_2022M05,CALIBRATED_0,SD,OTHER,0.035809533461
scb_2022M05,CALIBRATED_0,OTHER,V,0.182796868305
scb_2022M05,CALIBRATED_0,OTHER,S,0.065807583654
scb_2022M05,CALIBRATED_0,OTHER,MP,0.019719971045
scb_2022M05,CALIBRATED_0,OTHER,C,0.000000000001
scb_2022M05,CALIBRATED_0,OTHER,L,0.000000000001
scb_2022M05,CALIBRATED_0,OTHER,M,0.094378673641
scb_2022M05,CALIBRATED_0,OTHER,KD,0.019274387289
scb_2022M05,CALIBRATED_0,OTHER,SD,0.070136608476
scb_2022M05,CALIBRATED_0,OTHER,OTHER,0.547885907587
scb_2022M05,CALIBRATED_1000,V,V,0.253879607782
scb_2022M05,CALIBRATED_1000,V,S,0.267571197815
scb_2022M05,CALIBRATED_1000,V,MP,0.037339347167
scb_2022M05,CALIBRATED_1000,V,C,0.055882144255
scb_2022M05,CALIBRATED_1000,V,L,0.029608892251
scb_2022M05,CALIBRATED_1000,V,M,0.159836341844
scb_2022M05,CALIBRATED_1000,V,KD,0.042778191207
scb_2022M05,CALIBRATED_1000,V,SD,0.133233766427
scb_2022M05,CALIBRATED_1000,V,OTHER,0.019870511255
scb_2022M05,CALIBRATED_1000,S,V,0.063329195939
scb_2022M05,CALIBRATED_1000,S,S,0.578863517120
scb_2022M05,CALIBRATED_1000,S,MP,0.027657505680
scb_2022M05,CALIBRATED_1000,S,C,0.045146239034
scb_2022M05,CALIBRATED_1000,S,L,0.022353458728
scb_2022M05,CALIBRATED_1000,S,M,0.116669682266
scb_2022M05,CALIBRATED_1000,S,KD,0.032011073498
scb_2022M05,CALIBRATED_1000,S,SD,0.098012214119
scb_2022M05,CALIBRATED_1000,S,OTHER,0.015957113617
scb_2022M05,CALIBRATED_1000,MP,V,0.084964583587
scb_2022M05,CALIBRATED_1000,MP,S,0.298916127867
scb_2022M05,CALIBRATED_1000,MP,MP,0.112635824797
scb_2022M05,CALIBRATED_1000,MP,C,0.069528650291
scb_2022M05,CALIBRATED_1000,MP,L,0.037692956137
scb_2022M05,CALIBRATED_1000,MP,M,0.180907075869
scb_2022M05,CALIBRATED_1000,MP,KD,0.046423682941
scb_2022M05,CALIBRATED_1000,MP,SD,0.146918919752
scb_2022M05,CALIBRATED_1000,MP,OTHER,0.022012178759
scb_2022M05,CALIBRATED_1000,C,V,0.067567827754
scb_2022M05,CALIBRATED_1000,C,S,0.276189073070
scb_2022M05,CALIBRATED_1000,C,MP,0.031775444713
scb_2022M05,CALIBRATED_1000,C,C,0.201318457737
scb_2022M05,CALIBRATED_1000,C,L,0.040512241760
scb_2022M05,CALIBRATED_1000,C,M,0.179476286054
scb_2022M05,CALIBRATED_1000,C,KD,0.047350002794
scb_2022M05,CALIBRATED_1000,C,SD,0.135508115165
scb_2022M05,CALIBRATED_1000,C,OTHER,0.020302550954
scb_2022M05,CALIBRATED_1000,L,V,0.067297429128
scb_2022M05,CALIBRATED_1000,L,S,0.272805352655
scb_2022M05,CALIBRATED_1000,L,MP,0.037976564707
scb_2022M05,CALIBRATED_1000,L,C,0.087010327074
scb_2022M05,CALIBRATED_1000,L,L,0.117188597958
scb_2022M05,CALIBRATED_1000,L,M,0.209208965127
scb_2022M05,CALIBRATED_1000,L,KD,0.049583696671
