previous_party,held_out_year,wave_id,kappa,n_eff,log_score,weighted_kl,election_cycle
SD,2017,scb_2017M05_original,100.000000000000,426.200650137741,-375.328990498596,89.652323983834,2018
V,2015,scb_2015M11_original,0.000000000000,270.514998543184,-594.382203337156,327.352808553218,2018
V,2015,scb_2015M11_original,2.000000000000,270.514998543184,-297.330867290340,38.400545731614,2018
V,2015,scb_2015M11_original,5.000000000000,270.514998543184,-291.133472145008,38.400545731614,2018
V,2015,scb_2015M11_original,10.000000000000,270.514998543184,-286.958741710767,38.400545731614,2018
V,2015,scb_2015M11_original,20.000000000000,270.514998543184,-283.425939217703,38.400545731614,2018
V,2015,scb_2015M11_original,50.000000000000,270.514998543184,-280.203215478367,38.400545731614,2018
V,2015,scb_2015M11_original,100.000000000000,270.514998543184,-279.329663070242,38.400545731614,2018
V,2016,scb_2016M05_original,0.000000000000,251.311280991735,-552.187323156890,275.551503474430,2018
V,2016,scb_2016M05_original,2.000000000000,251.311280991735,-304.252053393713,40.283685406959,2018
V,2016,scb_2016M05_original,5.000000000000,251.311280991735,-298.573038971355,40.283685406959,2018
V,2016,scb_2016M05_original,10.000000000000,251.311280991735,-295.083273750889,40.283685406959,2018
V,2016,scb_2016M05_original,20.000000000000,251.311280991735,-292.607676170342,40.283685406959,2018
V,2016,scb_2016M05_original,50.000000000000,251.311280991735,-291.488522731228,40.283685406959,2018
V,2016,scb_2016M05_original,100.000000000000,251.311280991735,-292.670220642302,40.283685406959,2018
V,2016,scb_2016M11_original,0.000000000000,288.913719008264,-634.808324134569,368.569527200841,2018
V,2016,scb_2016M11_original,2.000000000000,288.913719008264,-292.777001517316,7.078689105133,2018
V,2016,scb_2016M11_original,5.000000000000,288.913719008264,-286.718702133453,7.078689105133,2018
V,2016,scb_2016M11_original,10.000000000000,288.913719008264,-282.646420820816,7.078689105133,2018
V,2016,scb_2016M11_original,20.000000000000,288.913719008264,-279.144294160871,7.078689105133,2018
V,2016,scb_2016M11_original,50.000000000000,288.913719008264,-275.609654635761,7.078689105133,2018
V,2016,scb_2016M11_original,100.000000000000,288.913719008264,-273.902022788364,7.078689105133,2018
V,2017,scb_2017M05_original,0.000000000000,283.091783898892,-622.016225224599,311.163092020174,2018
V,2017,scb_2017M05_original,2.000000000000,283.091783898892,-341.696868925797,47.037496757385,2018
V,2017,scb_2017M05_original,5.000000000000,283.091783898892,-335.578567490971,47.037496757385,2018
V,2017,scb_2017M05_original,10.000000000000,283.091783898892,-331.523113710608,47.037496757385,2018
V,2017,scb_2017M05_original,20.000000000000,283.091783898892,-328.202215766979,47.037496757385,2018
V,2017,scb_2017M05_original,50.000000000000,283.091783898892,-325.516608044726,47.037496757385,2018
V,2017,scb_2017M05_original,100.000000000000,283.091783898892,-325.366913234030,47.037496757385,2018
C,2019,scb_2019M05_revised,0.000000000000,348.130191548360,-764.920212982822,362.815161623040,2022
C,2019,scb_2019M05_revised,2.000000000000,348.130191548360,-430.588748739433,38.332875312503,2022
C,2019,scb_2019M05_revised,5.000000000000,348.130191548360,-424.767492917455,38.332875312503,2022
C,2019,scb_2019M05_revised,10.000000000000,348.130191548360,-420.996070256863,38.332875312503,2022
C,2019,scb_2019M05_revised,20.000000000000,348.130191548360,-417.996757647958,38.332875312503,2022
C,2019,scb_2019M05_revised,50.000000000000,348.130191548360,-415.763747810182,38.332875312503,2022
C,2019,scb_2019M05_revised,100.000000000000,348.130191548360,-415.940505822149,38.332875312503,2022
C,2019,scb_2019M11_revised,0.000000000000,359.418393351801,-789.722927419273,384.860011908162,2022
C,2019,scb_2019M11_revised,2.000000000000,359.418393351801,-433.545716032175,17.149962823082,2022
C,2019,scb_2019M11_revised,5.000000000000,359.418393351801,-427.603669236088,17.149962823082,2022
C,2019,scb_2019M11_revised,10.000000000000,359.418393351801,-423.634817109201,17.149962823082,2022
C,2019,scb_2019M11_revised,20.000000000000,359.418393351801,-420.254480629788,17.149962823082,2022
C,2019,scb_2019M11_revised,50.000000000000,359.418393351801,-416.976228609685,17.149962823082,2022
C,2019,scb_2019M11_revised,100.000000000000,359.418393351801,-415.671753996200,17.149962823082,2022
C,2020,scb_2020M05_revised,0.000000000000,351.186740236686,-771.636136882638,352.979040895651,2022
C,2020,scb_2020M05_revised,2.000000000000,351.186740236686,-445.090463342151,19.027093060502,2022
C,2020,scb_2020M05_revised,5.000000000000,351.186740236686,-439.279815093249,19.027093060502,2022
C,2020,scb_2020M05_revised,10.000000000000,351.186740236686,-435.496859227895,19.027093060502,2022
C,2020,scb_2020M05_revised,20.000000000000,351.186740236686,-432.401983197635,19.027093060502,2022
C,2020,scb_2020M05_revised,50.000000000000,351.186740236686,-429.697929158069,19.027093060502,2022
C,2020,scb_2020M05_revised,100.000000000000,351.186740236686,-429.001055474543,19.027093060502,2022
C,2020,scb_2020M11_revised,0.000000000000,345.394763636364,-758.909863545053,329.076516831113,2022
C,2020,scb_2020M11_revised,2.000000000000,345.394763636364,-457.103365767926,34.082399508483,2022
C,2020,scb_2020M11_revised,5.000000000000,345.394763636364,-451.355661896245,34.082399508483,2022
C,2020,scb_2020M11_revised,10.000000000000,345.394763636364,-447.674593660481,34.082399508483,2022
C,2020,scb_2020M11_revised,20.000000000000,345.394763636364,-444.773356322917,34.082399508483,2022
C,2020,scb_2020M11_revised,50.000000000000,345.394763636364,-442.586546167885,34.082399508483,2022
C,2020,scb_2020M11_revised,100.000000000000,345.394763636364,-442.608609219940,34.082399508483,2022
C,2021,scb_2021M05_revised,0.000000000000,317.738736000000,-698.143359910945,318.186951979805,2022
C,2021,scb_2021M05_revised,2.000000000000,317.738736000000,-406.570480880282,25.643015467566,2022
C,2021,scb_2021M05_revised,5.000000000000,317.738736000000,-400.772212422528,25.643015467566,2022
C,2021,scb_2021M05_revised,10.000000000000,317.738736000000,-396.991792331325,25.643015467566,2022
C,2021,scb_2021M05_revised,20.000000000000,317.738736000000,-393.894104236890,25.643015467566,2022
C,2021,scb_2021M05_revised,50.000000000000,317.738736000000,-391.192178966481,25.643015467566,2022
C,2021,scb_2021M05_revised,100.000000000000,317.738736000000,-390.542612675405,25.643015467566,2022
KD,2019,scb_2019M05_revised,0.000000000000,258.667733333333,-568.351101043851,292.783117614627,2022
KD,2019,scb_2019M05_revised,2.000000000000,258.667733333333,-304.312420378225,85.586345691826,2022
KD,2019,scb_2019M05_revised,5.000000000000,258.667733333333,-299.260698671592,85.586345691826,2022
KD,2019,scb_2019M05_revised,10.000000000000,258.667733333333,-296.681919793073,85.586345691826,2022
KD,2019,scb_2019M05_revised,20.000000000000,258.667733333333,-295.838958744637,85.586345691826,2022
KD,2019,scb_2019M05_revised,50.000000000000,258.667733333333,-298.767968851027,85.586345691826,2022
KD,2019,scb_2019M05_revised,100.000000000000,258.667733333333,-304.876904816269,85.586345691826,2022
KD,2019,scb_2019M11_revised,0.000000000000,262.561395833333,-576.906351984704,294.897431049481,2022
KD,2019,scb_2019M11_revised,2.000000000000,262.561395833333,-308.871933513581,43.649288611974,2022
KD,2019,scb_2019M11_revised,5.000000000000,262.561395833333,-303.353312744642,43.649288611974,2022
KD,2019,scb_2019M11_revised,10.000000000000,262.561395833333,-300.033721673484,43.649288611974,2022
KD,2019,scb_2019M11_revised,20.000000000000,262.561395833333,-297.833018135904,43.649288611974,2022
KD,2019,scb_2019M11_revised,50.000000000000,262.561395833333,-297.434972077639,43.649288611974,2022
KD,2019,scb_2019M11_revised,100.000000000000,262.561395833333,-299.541627597770,43.649288611974,2022
KD,2020,scb_2020M05_revised,0.000000000000,271.430734986226,-596.394281956170,271.507500283186,2022
KD,2020,scb_2020M05_revised,2.000000000000,271.430734986226,-355.173568415455,36.426609879121,2022
KD,2020,scb_2020M05_revised,5.000000000000,271.430734986226,-349.150933129333,36.426609879121,2022
KD,2020,scb_2020M05_revised,10.000000000000,271.430734986226,-345.153046525688,36.426609879121,2022
KD,2020,scb_2020M05_revised,20.000000000000,271.430734986226,-341.858827599889,36.426609879121,2022
KD,2020,scb_2020M05_revised,50.000000000000,271.430734986226,-339.142641088564,36.426609879121,2022
KD,2020,scb_2020M05_revised,100.000000000000,271.430734986226,-338.887609146115,36.426609879121,2022
KD,2020,scb_2020M11_revised,0.000000000000,284.249850653983,-624.560757961082,241.397013390220,2022
KD,2020,scb_2020M11_revised,2.000000000000,284.249850653983,-414.017813451174,36.117224821614,2022
KD,2020,scb_2020M11_revised,5.000000000000,284.249850653983,-407.990199625639,36.117224821614,2022
KD,2020,scb_2020M11_revised,10.000000000000,284.249850653983,-403.984175402196,36.117224821614,2022
KD,2020,scb_2020M11_revised,20.000000000000,284.249850653983,-400.674228375456,36.117224821614,2022
KD,2020,scb_2020M11_revised,50.000000000000,284.249850653983,-397.914439772566,36.117224821614,2022
KD,2020,scb_2020M11_revised,100.000000000000,284.249850653983,-397.595456628349,36.117224821614,2022
KD,2021,scb_2021M05_revised,0.000000000000,260.115669666528,-571.532542341566,220.890362382502,2022
KD,2021,scb_2021M05_revised,2.000000000000,260.115669666528,-380.741368858427,49.981557247180,2022
KD,2021,scb_2021M05_revised,5.000000000000,260.115669666528,-374.952859393921,49.981557247180,2022
KD,2021,scb_2021M05_revised,10.000000000000,260.115669666528,-371.313925077188,49.981557247180,2022
KD,2021,scb_2021M05_revised,20.000000000000,260.115669666528,-368.658539515471,49.981557247180,2022
KD,2021,scb_2021M05_revised,50.000000000000,260.115669666528,-367.516402600488,49.981557247180,2022
KD,2021,scb_2021M05_revised,100.000000000000,260.115669666528,-369.234071088401,49.981557247180,2022
L,2019,scb_2019M05_revised,0.000000000000,252.718044444444,-555.278298389680,181.667972362026,2022
L,2019,scb_2019M05_revised,2.000000000000,252.718044444444,-399.120516786876,48.264937661064,2022
L,2019,scb_2019M05_revised,5.000000000000,252.718044444444,-393.926813338415,48.264937661064,2022
L,2019,scb_2019M05_revised,10.000000000000,252.718044444444,-390.879671390988,48.264937661064,2022
L,2019,scb_2019M05_revised,20.000000000000,252.718044444444,-388.981863753974,48.264937661064,2022
L,2019,scb_2019M05_revised,50.000000000000,252.718044444444,-389.172308627214,48.264937661064,2022
L,2019,scb_2019M05_revised,100.000000000000,252.718044444444,-392.064240147466,48.264937661064,2022
L,2019,scb_2019M11_revised,0.000000000000,257.358562364561,-565.474558415329,178.017105346272,2022
L,2019,scb_2019M11_revised,2.000000000000,257.358562364561,-412.838546955974,19.178871999485,2022
L,2019,scb_2019M11_revised,5.000000000000,257.358562364561,-407.357007826168,19.178871999485,2022
L,2019,scb_2019M11_revised,10.000000000000,257.358562364561,-403.844706289495,19.178871999485,2022
L,2019,scb_2019M11_revised,20.000000000000,257.358562364561,-401.067156140407,19.178871999485,2022
L,2019,scb_2019M11_revised,50.000000000000,257.358562364561,-398.957499732438,19.178871999485,2022
L,2019,scb_2019M11_revised,100.000000000000,257.358562364561,-398.843889690226,19.178871999485,2022
L,2020,scb_2020M05_revised,0.000000000000,235.826081484905,-518.162862215528,100.236491587055,2022
L,2020,scb_2020M05_revised,2.000000000000,235.826081484905,-444.341250363012,43.641261492357,2022
L,2020,scb_2020M05_revised,5.000000000000,235.826081484905,-439.059717838869,43.641261492357,2022
L,2020,scb_2020M05_revised,10.000000000000,235.826081484905,-435.870784459006,43.641261492357,2022
L,2020,scb_2020M05_revised,20.000000000000,235.826081484905,-433.688678423768,43.641261492357,2022
L,2020,scb_2020M05_revised,50.000000000000,235.826081484905,-433.120102363390,43.641261492357,2022
L,2020,scb_2020M05_revised,100.000000000000,235.826081484905,-435.077043554321,43.641261492357,2022
L,2020,scb_2020M11_revised,0.000000000000,252.306813536332,-554.374731731416,131.865968923049,2022
L,2020,scb_2020M11_revised,2.000000000000,252.306813536332,-448.271807756397,20.640473048781,2022
L,2020,scb_2020M11_revised,5.000000000000,252.306813536332,-442.765796756836,20.640473048781,2022
L,2020,scb_2020M11_revised,10.000000000000,252.306813536332,-439.214872192512,20.640473048781,2022
L,2020,scb_2020M11_revised,20.000000000000,252.306813536332,-436.350598050633,20.640473048781,2022
L,2020,scb_2020M11_revised,50.000000000000,252.306813536332,-434.011369043135,20.640473048781,2022
L,2020,scb_2020M11_revised,100.000000000000,252.306813536332,-433.675124159013,20.640473048781,2022
L,2021,scb_2021M05_revised,0.000000000000,230.486689613412,-506.431019167454,136.446524318078,2022
L,2021,scb_2021M05_revised,2.000000000000,230.486689613412,-394.674623703778,31.424732383305,2022
L,2021,scb_2021M05_revised,5.000000000000,230.486689613412,-389.391823197067,31.424732383305,2022
L,2021,scb_2021M05_revised,10.000000000000,230.486689613412,-386.201225618621,31.424732383305,2022
L,2021,scb_2021M05_revised,20.000000000000,230.486689613412,-383.996690617599,31.424732383305,2022
